"STATION","NAME","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2020-11",,,"2","1",,"0",,,,,,,,"0.0","0.22",,,,"0.26","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2020-12",,,"1","1",,"0",,,,,,,,"0.0","0.11",,,,"0.11","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-01",,,"8","7",,"3",,,,,,,,"15.0","1.55",,,,"3.64","25.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-02",,,"2","1",,"0",,,,,,,,"0.0","0.28",,,,"0.29","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-03",,,"8","4",,,,,,,,,,,"0.28",,,,"1.01",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-04",,,"1","0",,"0",,,,,,,,"0.0","0.05",,,,"0.05","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-06",,,"1","0",,"0",,,,,,,,"0.0","0.06",,,,"0.06","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-07",,,"18","12",,,,,,,,,,,"1.20",,,,"5.31",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-08",,,"11","7",,,,,,,,,,,"1.89",,,,"5.07",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-09",,,"7","5",,,,,,,,,,,"2.03",,,,"3.29",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-10",,,"4","4",,"0",,,,,,,,"0.0","0.55",,,,"1.33","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-11",,,"1","0",,"0",,,,,,,,"0.0","0.03",,,,"0.03","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2021-12",,,"7","5",,,,,,,,,,,"1.38",,,,"3.28",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-01",,,"3","3",,"0",,,,,,,,"0.0","0.36",,,,"0.67","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-02",,,"1","0",,"0",,,,,,,,"0.0","0.03",,,,"0.48","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-03",,,"6","1",,,,,,,,,,,"0.37",,,,"0.68",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-06",,,"5","3",,"0",,,,,,,,"0.0","0.70",,,,"1.39","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-07",,,"11","9",,,,,,,,,,,"0.59",,,,"3.52",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-08",,,"21","12",,,,,,,,,,,"0.67",,,,"4.27",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-09",,,"6","6",,"0",,,,,,,,"0.0","0.85",,,,"3.55","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-10",,,"4","2",,"0",,,,,,,,"0.0","0.98",,,,"1.59","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-11",,,"3","1",,"0",,,,,,,,"0.0","0.30",,,,"0.42","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2022-12",,,"9","3",,,,,,,,,,,"0.47",,,,"1.31",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2023-01",,,"14","7",,,,,,,,,,,"1.35",,,,"4.28",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2023-02",,,"5","3",,"1",,,,,,,,"4.0","0.53",,,,"1.24","4.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2023-03",,,"10","5",,,,,,,,,,,"1.51",,,,"3.81",,,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2023-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2023-05",,,"3","1",,"0",,,,,,,,"0.0","0.80",,,,"0.87","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2023-06",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0162","PRESCOTT 2.4 N, AZ US","2023-07",,,"5","4",,"0",,,,,,,,"0.0","0.72",,,,"1.09","0.0",,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2016-05",,,"8","2",,,,,,,,,,,"0.22",,,,"0.67",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2016-06",,,"5","3",,,,,,,,,,,"0.65",,,,"1.14",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2016-07",,,"12","4",,,,,,,,,,,"1.45",,,,"2.86",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2016-10",,,"4","3",,,,,,,,,,,"0.80",,,,"1.36",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2017-03",,,"3","1",,,,,,,,,,,"1.20",,,,"1.31",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2017-04",,,"2","1",,,,,,,,,,,"0.19",,,,"0.24",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2017-05",,,"3","1",,,,,,,,,,,"0.16",,,,"0.26",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2017-06",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2017-07",,,"20","11",,,,,,,,,,,"0.98",,,,"4.65",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2017-08",,,"10","5",,,,,,,,,,,"0.48",,,,"1.64",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2021-07",,,"20","12",,,,,,,,,,,"1.30",,,,"5.31",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2021-08",,,"10","6",,,,,,,,,,,"1.46",,,,"3.83",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2021-09",,,"7","3",,,,,,,,,,,"0.47",,,,"1.10",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2021-10",,,"5","4",,,,,,,,,,,"0.67",,,,"1.37",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2021-11",,,"1","1",,"0",,,,,,,,"0.0","0.11",,,,"0.11","0.0",,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2021-12",,,"8","7",,,,,,,,,,,"2.25",,,,"6.26",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2022-01",,,"2","2",,"0",,,,,,,,"0.0","0.88",,,,"1.00","0.0",,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2022-02",,,"2","1",,"0",,,,,,,,"0.0","0.97",,,,"0.98","0.0",,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2022-08",,,"19","11",,,,,,,,,,,"1.99",,,,"7.31",,,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2022-09",,,"2","1",,"0",,,,,,,,"0.0","0.47",,,,"0.53","0.0",,,
"US1AZYV0085","PRESCOTT 3.6 SW, AZ US","2022-10",,,"6","2",,,,,,,,,,,"0.91",,,,"1.75",,,,
"US1AZYV0041","PRESCOTT 7.5 NNE, AZ US","2018-08",,,"14","10",,,,,,,,,,,"0.70",,,,"3.80",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2016-04",,,"6","1",,,,,,,,,,,"0.36",,,,"0.57",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2016-05",,,,,,,,,,,,,,,,,,,"1.13",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2016-08",,,"16","10",,,,,,,,,,,"1.28",,,,"6.52",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2016-10",,,,,,,,,,,,,,,,,,,"0.33",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2016-11",,,"3","3",,,,,,,,,,,"1.29",,,,"2.12",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2016-12",,,"7","6",,,,,,,,,,,"1.33",,,,"4.71",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2017-03",,,,,,,,,,,,,,,,,,,"1.20",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2017-05",,,,,,,,,,,,,,,,,,,"0.19",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2017-07",,,,,,,,,,,,,,,,,,,"6.62",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2017-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2018-01",,,"3","2",,,,,,,,,,,"1.29",,,,"1.70",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2018-05",,,"2","2",,,,,,,,,,,"0.38",,,,"0.48",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2018-09",,,"2","1",,,,,,,,,,,"0.13",,,,"0.15",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2018-10",,,"8","5",,,,,,,,,,,"0.65",,,,"2.84",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2018-12",,,"4","1",,,,,,,,,,,"0.15",,,,"0.29",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2019-02",,,"10","5",,,,,,,,,,,"2.15",,,,"5.57",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2019-09",,,"11","8",,,,,,,,,,,"0.79",,,,"3.45",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2019-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2019-11",,,"9","6",,,,,,,,,,,"2.31",,,,"5.07",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2019-12",,,"9","6",,,,,,,,,,,"0.79",,,,"2.45",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-01",,,"3","1",,,,,,,,,,,"0.25",,,,"0.30",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-02",,,"0","0",,,,,,,,,,,"0.00",,,,"1.88",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-03",,,"10","8",,,,,,,,,,,"1.57",,,,"5.49",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-04",,,"5","3",,,,,,,,,,,"0.29",,,,"0.63",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-05",,,"1","0",,"0",,,,,,,,"0.0","0.07",,,,"0.07","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-06",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-07",,,"7","4",,,,,,,,,,,"1.65",,,,"3.52",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-08",,,"9","3",,,,,,,,,,,"0.56",,,,"1.09",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-11",,,"4","1",,,,,,,,,,,"0.24",,,,"0.28",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2020-12",,,"2","1",,"0",,,,,,,,"0.0","0.15",,,,"0.17","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2021-01",,,"8","7",,,,,,,,,,,"1.33",,,,"3.58",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2021-03",,,"8","4",,,,,,,,,,,"0.33",,,,"1.31",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2021-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2021-10",,,"6","4",,,,,,,,,,,"0.53",,,,"1.48",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2021-11",,,"2","0",,"0",,,,,,,,"0.0","0.07",,,,"0.11","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2021-12",,,"10","5",,,,,,,,,,,"2.04",,,,"5.07",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2022-01",,,"4","3",,"0",,,,,,,,"0.0","0.68",,,,"1.01","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2022-02",,,"3","2",,"0",,,,,,,,"0.0","0.57",,,,"0.94","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2022-03",,,"6","2",,,,,,,,,,,"0.43",,,,"0.81",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2022-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2022-08",,,"19","13",,,,,,,,,,,"1.13",,,,"6.83",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2022-09",,,"8","5",,,,,,,,,,,"0.77",,,,"2.61",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2022-10",,,"5","3",,,,,,,,,,,"1.45",,,,"2.43",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2023-01",,,"15","7",,,,,,,,,,,"1.66",,,,"6.06",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2023-02",,,"6","2",,,,,,,,,,,"1.10",,,,"2.33",,,,
"US1AZYV0083","PRESCOTT 2.0 WNW, AZ US","2023-04",,,"1","0",,"0",,,,,,,,"0.0","0.01",,,,"0.01","0.0",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2016-05",,,"5","2",,,,,,,,,,,"0.34",,,,"0.70",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2016-07",,,"8","3",,,,,,,,,,,"0.25",,,,"0.83",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2016-08",,,"22","13",,,,,,,,,,,"1.20",,,,"6.26",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2016-09",,,"8","3",,,,,,,,,,,"0.93",,,,"1.61",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2016-10",,,"3","2",,,,,,,,,,,"0.34",,,,"0.57",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2017-03",,,"2","1",,,,,,,,,,,"0.91",,,,"0.94",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2017-04",,,"2","1",,,,,,,,,,,"0.10",,,,"0.18",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2017-07",,,"18","9",,,,,,,,,,,"1.00",,,,"5.09",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2017-09",,,"7","2",,,,,,,,,,,"0.51",,,,"0.83",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2017-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2018-08",,,"12","7",,,,,,,,,,,"0.30",,,,"1.92",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2018-10",,,"12","5",,,,,,,,,,,"1.03",,,,"2.86",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2018-12",,,"3","0",,,,,,,,,,,"0.07",,,,"0.11",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-01",,,"9","3",,,,,,,,,,,"0.46",,,,"1.28",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-02",,,"13","7",,,,,,,,,,,"1.07",,,,"3.70",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-03",,,"5","3",,,,,,,,,,,"0.59",,,,"1.25",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-07",,,"7","4",,,,,,,,,,,"0.93",,,,"1.87",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-08",,,"6","1",,,,,,,,,,,"0.24",,,,"0.48",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-09",,,"9","5",,,,,,,,,,,"1.00",,,,"2.37",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2019-11",,,"5","5",,,,,,,,,,,"0.53",,,,"1.55",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2020-01",,,"4","1",,,,,,,,,,,"0.25",,,,"0.33",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2020-03",,,"9","8",,,,,,,,,,,"1.34",,,,"4.68",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2020-05",,,"1","0",,,,,,,,,,,"0.03",,,,"0.03",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2020-06",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2020-07",,,"4","2",,,,,,,,,,,"0.42",,,,"0.60",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2020-08",,,"4","1",,,,,,,,,,,"0.15",,,,"0.27",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2020-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2021-08",,,"11","9",,,,,,,,,,,"0.98",,,,"2.57",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2021-09",,,"7","6",,,,,,,,,,,"1.18",,,,"3.06",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2021-10",,,"6","4",,,,,,,,,,,"0.47",,,,"1.16",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2021-11",,,"2","0",,"0",,,,,,,,"0.0","0.05",,,,"0.06","0.0",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2021-12",,,"6","5",,"0",,,,,,,,"0.6","0.69",,,,"1.88","0.9",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-01",,,"4","3",,"0",,,,,,,,"0.8","0.47",,,,"0.83","0.8",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-02",,,"2","2",,"1",,,,,,,,"2.0","0.40",,,,"0.68","2.6",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-03",,,"5","1",,"0",,,,,,,,"0.1","0.33",,,,"0.45","0.2",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-06",,,"5","3",,,,,,,,,,,"1.30",,,,"2.11",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-07",,,"13","9",,,,,,,,,,,"0.37",,,,"2.72",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-08",,,"20","11",,,,,,,,,,,"1.50",,,,"5.49",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-09",,,"11","5",,,,,,,,,,,"0.87",,,,"2.11",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-10",,,,,,,,,,,,,,,,,,,"1.40",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-11",,,"3","0",,"0",,,,,,,,"0.0","0.07",,,,"0.10","0.0",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2022-12",,,"10","3",,,,,,,,,,,"0.39",,,,"1.17",,,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2023-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0081","PRESCOTT VALLEY 2.4 W, AZ US","2023-05",,,"5","3",,"0",,,,,,,,"0.0","0.71",,,,"1.24","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2013-09",,,"8","7",,,,,,,,,,,"0.70",,,,"2.65",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2013-10",,,"2","1",,"0",,,,,,,,"0.0","0.44",,,,"0.46","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2013-11",,,"5","4",,"0",,,,,,,,"0.0","1.21",,,,"2.39","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2013-12",,,"4","3",,"0",,,,,,,,"0.0","0.48",,,,"1.22","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-01",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-02",,,"2","0",,"0",,,,,,,,"0.0","0.08",,,,"0.15","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-03",,,"3","2",,"0",,,,,,,,"0.0","1.36",,,,"1.92","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-04",,,"2","1",,"0",,,,,,,,"0.0","0.36",,,,"0.42","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-06",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-07",,,"14","10",,,,,,,,,,,"3.28",,,,"11.22",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-08",,,"14","8",,,,,,,,,,,"1.73",,,,"8.07",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-09",,,"9","6",,,,,,,,,,,"2.52",,,,"4.62",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-10",,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,"0.04","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-11",,,"1","1",,"0",,,,,,,,"0.0","0.15",,,,"0.15","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2014-12",,,"7","5",,,,,,,,,,,"1.24",,,,"2.37",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-01",,,"8","8",,,,,,,,,,,"0.48",,,,"2.48",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-02",,,"3","1",,"0",,,,,,,,"0.0","1.42",,,,"1.55","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-03",,,"5","4",,"0",,,,,,,,"0.0","0.87",,,,"2.59","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-04",,,"3","3",,"0",,,,,,,,"0.0","0.33",,,,"0.71","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-05",,,"6","5",,,,,,,,,,,"1.04",,,,"2.15",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-06",,,"3","2",,"0",,,,,,,,"0.0","0.17",,,,"0.32","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-07",,,"8","4",,,,,,,,,,,"0.61",,,,"1.82",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-08",,,"10","7",,,,,,,,,,,"0.80",,,,"2.84",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-09",,,"5","2",,"0",,,,,,,,"0.0","0.68",,,,"0.93","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-10",,,"12","9",,,,,,,,,,,"1.00",,,,"3.91",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-11",,,"4","4",,"1",,,,,,,,"1.0","0.57",,,,"1.36","1.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2015-12",,,"5","4",,"2",,,,,,,,"3.5","0.41",,,,"0.94","4.5",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-01",,,"5","4",,"3",,,,,,,,"3.0","1.35",,,,"2.61","7.5",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-02",,,"3","2",,"1",,,,,,,,"6.5","1.20",,,,"1.39","6.5",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-03",,,"1","1",,"0",,,,,,,,"0.0","0.41",,,,"0.41","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-04",,,"5","3",,,,,,,,,,,"0.44",,,,"0.89",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-06",,,"3","2",,"0",,,,,,,,"0.0","0.18",,,,"0.41","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-07",,,"10","4",,,,,,,,,,,"0.65",,,,"1.50",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-08",,,"16","11",,,,,,,,,,,"2.15",,,,"7.71",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-09",,,"8","6",,,,,,,,,,,"1.59",,,,"3.83",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-10",,,"2","2",,"0",,,,,,,,"0.0","0.26",,,,"0.37","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-11",,,"2","2",,,,,,,,,,,"1.40",,,,"1.84",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2016-12",,,"3","3",,"0",,,,,,,,"0.0","1.17",,,,"3.29","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2017-01",,,"10","8",,,,,,,,,,,"1.60",,,,"3.06",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2017-02",,,"4","3",,,,,,,,,,,"2.44",,,,"3.39",,,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2017-03",,,"3","2",,"0",,,,,,,,"0.0","1.15",,,,"1.33","0.0",,,
"US1AZYV0049","PRESCOTT 0.8 S, AZ US","2017-05",,,"2","1",,"0",,,,,,,,"0.0","0.15",,,,"0.24","0.0",,,
